provider,model_title,model_url,model_key_inferred,source_field,source_enum_value,standard_dimension,standard_value,confidence,note
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.style,AUTO,STYLE,AUTO,HIGH,std_to_api:exact
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.style,AUTO,STYLE,DESIGN,LOW,std_to_api:fallback_baseline
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.style,FICTION,STYLE,FICTION,HIGH,std_to_api:exact
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.style,AUTO,STYLE,GENERAL,LOW,std_to_api:fallback_baseline
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.style,REALISTIC,STYLE,REALISTIC,HIGH,std_to_api:exact
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.style,AUTO,STYLE,AUTO,HIGH,std_to_api:exact
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.style,DESIGN,STYLE,DESIGN,HIGH,std_to_api:exact
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.style,AUTO,STYLE,FICTION,LOW,std_to_api:fallback_baseline
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.style,GENERAL,STYLE,GENERAL,HIGH,std_to_api:exact
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.style,REALISTIC,STYLE,REALISTIC,HIGH,std_to_api:exact
kie,topaz/image-upscale,https://docs.kie.ai/market/topaz/image-upscale.md,topaz/image-upscale,paths.post.input.upscale_factor,1,UPSCALE_FACTOR,1,MEDIUM,std_to_api:nearest_lower
kie,topaz/image-upscale,https://docs.kie.ai/market/topaz/image-upscale.md,topaz/image-upscale,paths.post.input.upscale_factor,2,UPSCALE_FACTOR,2,MEDIUM,std_to_api:nearest_lower
kie,topaz/image-upscale,https://docs.kie.ai/market/topaz/image-upscale.md,topaz/image-upscale,paths.post.input.upscale_factor,4,UPSCALE_FACTOR,4,MEDIUM,std_to_api:nearest_lower
kie,topaz/image-upscale,https://docs.kie.ai/market/topaz/image-upscale.md,topaz/image-upscale,paths.post.input.upscale_factor,8,UPSCALE_FACTOR,8,MEDIUM,std_to_api:nearest_lower
kie,topaz/video-upscale,https://docs.kie.ai/market/topaz/video-upscale.md,topaz/video-upscale,paths.post.input.upscale_factor,1,UPSCALE_FACTOR,1,MEDIUM,std_to_api:nearest_lower
kie,topaz/video-upscale,https://docs.kie.ai/market/topaz/video-upscale.md,topaz/video-upscale,paths.post.input.upscale_factor,2,UPSCALE_FACTOR,2,MEDIUM,std_to_api:nearest_lower
kie,topaz/video-upscale,https://docs.kie.ai/market/topaz/video-upscale.md,topaz/video-upscale,paths.post.input.upscale_factor,4,UPSCALE_FACTOR,4,MEDIUM,std_to_api:nearest_lower
kie,topaz/video-upscale,https://docs.kie.ai/market/topaz/video-upscale.md,topaz/video-upscale,paths.post.input.upscale_factor,4,UPSCALE_FACTOR,8,MEDIUM,std_to_api:nearest_lower
