provider,model_key_inferred,model_title,model_url,source_field,standard_dimension,standard_value,mapped_api_enum_value,mapping_rule,is_mapped
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,P1080,1k,fallback_baseline,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,P480,1k,fallback_baseline,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,P512,1k,fallback_baseline,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,P580,1k,fallback_baseline,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,P720,1k,fallback_baseline,1
kie,seedream/seedream-v4-text-to-image,Seedream4.0 - Text to Image,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,paths.post.input.image_resolution,RESOLUTION_TIER,P768,1k,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,wan/2-2-a14b-image-to-video-turbo,Wan - Image to Video,https://docs.kie.ai/market/wan/2-2-a14b-image-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,wan/2-2-a14b-speech-to-video-turbo,Wan - 2.2 A14B Speech to Video Turbo,https://docs.kie.ai/market/wan/2-2-a14b-speech-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,wan/2-2-a14b-text-to-video-turbo,Wan - Text to Video,https://docs.kie.ai/market/wan/2-2-a14b-text-to-video-turbo.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,wan/2-2-animate-move,Wan - Animate Move,https://docs.kie.ai/market/wan/2-2-animate-move.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,K1,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,K2,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,K4,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,P480,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,P512,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,P580,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,P720,480p,fallback_baseline,1
kie,wan/2-2-animate-replace,Wan - Animate Replace,https://docs.kie.ai/market/wan/2-2-animate-replace.md,paths.post.input.resolution,RESOLUTION_TIER,P768,480p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,720p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,720p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,720p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,720p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,720p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,720p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,720p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,720p,fallback_baseline,1
kie,wan/2-6-flash-image-to-video,Wan - 2.6-flash-image-to-video,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,720p,fallback_baseline,1
kie,wan/2-6-flash-video-to-video,Wan - 2-6-flash-video-to-video,https://docs.kie.ai/market/wan/2-6-flash-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,720p,fallback_baseline,1
kie,wan/2-6-image-to-video,Wan 2.6 - Image to Video,https://docs.kie.ai/market/wan/2-6-image-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,720p,fallback_baseline,1
kie,wan/2-6-text-to-video,Wan 2.6 - Text to Video,https://docs.kie.ai/market/wan/2-6-text-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K1,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K2,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,K4,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P1080,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P480,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P512,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P580,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P720,720p,fallback_baseline,1
kie,wan/2-6-video-to-video,Wan 2.6 - Video to Video,https://docs.kie.ai/market/wan/2-6-video-to-video.md,paths.post.input.resolution,RESOLUTION_TIER,P768,720p,fallback_baseline,1
kie,flux-kontext-api/generate-or-edit-image,Generate or Edit Image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,paths.post.input.safety_tolerance,SAFETY_TOLERANCE,0,0,nearest_lower,1
kie,flux-kontext-api/generate-or-edit-image,Generate or Edit Image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,paths.post.input.safety_tolerance,SAFETY_TOLERANCE,1,1,nearest_lower,1
kie,flux-kontext-api/generate-or-edit-image,Generate or Edit Image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,paths.post.input.safety_tolerance,SAFETY_TOLERANCE,2,2,nearest_lower,1
kie,flux-kontext-api/generate-or-edit-image,Generate or Edit Image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,paths.post.input.safety_tolerance,SAFETY_TOLERANCE,3,3,nearest_lower,1
